Time [s],Packet ID,MOSI,MISO
3.954030960000000,509,0x00,0x00
3.954071640000000,509,0x00,0x00
3.954102880000000,509,0x40,0x00
3.954134120000000,509,0x40,0x00
3.954165360000000,509,0x40,0x00
3.954196560000000,509,0xE0,0x00
3.954227800000000,509,0xB4,0x00
3.954259040000000,509,0x6E,0x00
3.954290240000000,509,0x00,0x00
3.954330920000000,509,0x00,0x00
3.954362160000000,509,0x00,0x00
3.954393400000000,509,0x00,0x00
3.954424600000000,509,0xD0,0x00
3.954455840000000,509,0x92,0x00
3.957756800000000,510,0x07,0x2E
3.957783200000000,510,0x00,0x2E
3.957822800000000,511,0x27,0x2E
3.957849200000000,511,0x2E,0x00
3.957887720000000,512,0x25,0x0E
3.957913600000000,512,0x18,0x00
3.957940360000000,513,0xE1,0x0E
3.957966240000000,513,0x00,0x0E
3.957996560000000,514,0xA0,0x0E
3.958029040000000,514,0x00,0x00
3.958069720000000,514,0x00,0x00
3.958100920000000,514,0x00,0x00
3.958132160000000,514,0x00,0x00
3.958163360000000,514,0x40,0x00
3.958194600000000,514,0x40,0x00
3.958225800000000,514,0x40,0x00
3.958257040000000,514,0xE0,0x00
3.958288280000000,514,0xB4,0x00
3.958328920000000,514,0x6E,0x00
3.958360160000000,514,0x00,0x00
3.958391360000000,514,0x00,0x00
3.958422600000000,514,0x00,0x00
3.958453840000000,514,0x00,0x00
3.958485040000000,514,0xD0,0x00
3.958516280000000,514,0x92,0x00
3.961737760000000,515,0x07,0x2E
3.961764160000000,515,0x00,0x2E
3.961794320000000,516,0x27,0x2E
3.961830200000000,516,0x2E,0x00
3.961870160000000,517,0x25,0x0E
3.961896040000000,517,0x27,0x00
3.961922800000000,518,0xE1,0x0E
3.961948680000000,518,0x00,0x0E
3.961979040000000,519,0xA0,0x0E
3.962011520000000,519,0x00,0x00
3.962042720000000,519,0x00,0x00
3.962083440000000,519,0x00,0x00
3.962114680000000,519,0x00,0x00
3.962145920000000,519,0x40,0x00
3.962177120000000,519,0x40,0x00
3.962208360000000,519,0x40,0x00
3.962239600000000,519,0xE0,0x00
3.962270800000000,519,0xB4,0x00
3.962302040000000,519,0x6E,0x00
3.962342720000000,519,0x00,0x00
3.962373920000000,519,0x00,0x00
3.962405160000000,519,0x00,0x00
3.962436360000000,519,0x00,0x00
3.962467600000000,519,0xD0,0x00
3.962498840000000,519,0x92,0x00
3.965720360000000,520,0x07,0x2E
3.965746760000000,520,0x00,0x2E
3.965776920000000,521,0x27,0x2E
3.965803320000000,521,0x2E,0x00
3.965851280000000,522,0x25,0x0E
3.965877160000000,522,0x27,0x00
3.965903920000000,523,0xE1,0x0E
3.965929760000000,523,0x00,0x0E
3.965960080000000,524,0xA0,0x0E
3.965992560000000,524,0x00,0x00
3.966023800000000,524,0x00,0x00
3.966055000000000,524,0x00,0x00
3.966095680000000,524,0x00,0x00
3.966126880000000,524,0x40,0x00
3.966158080000000,524,0x40,0x00
3.966189280000000,524,0x40,0x00
3.966220520000000,524,0xE0,0x00
3.966251720000000,524,0xB4,0x00
3.966282920000000,524,0x6E,0x00
3.966323600000000,524,0x00,0x00
3.966354800000000,524,0x00,0x00
3.966386000000000,524,0x00,0x00
3.966417200000000,524,0x00,0x00
3.966448440000000,524,0xD0,0x00
3.966479640000000,524,0x92,0x00
3.969699360000000,525,0x07,0x2E
3.969725760000000,525,0x00,0x2E
3.969755920000000,526,0x27,0x2E
3.969782320000000,526,0x2E,0x00
3.969831720000000,527,0x25,0x0E
3.969857600000000,527,0x1B,0x00
3.969884360000000,528,0xE1,0x0E
3.969910240000000,528,0x00,0x0E
3.969940560000000,529,0xA0,0x0E
3.969973040000000,529,0x00,0x00
3.970004240000000,529,0x00,0x00
3.970035480000000,529,0x00,0x00
3.970076160000000,529,0x00,0x00
3.970107400000000,529,0x40,0x00
3.970138600000000,529,0x40,0x00
3.970169840000000,529,0x40,0x00
3.970201040000000,529,0xE0,0x00
3.970232280000000,529,0xB4,0x00
3.970263480000000,529,0x6E,0x00
3.970294720000000,529,0x00,0x00
3.970335400000000,529,0x00,0x00
3.970366600000000,529,0x00,0x00
3.970397840000000,529,0x00,0x00
3.970429080000000,529,0xD0,0x00
3.970460280000000,529,0x92,0x00
3.973788120000000,530,0x27,0x2E
3.973824000000000,530,0x2E,0x00
3.973862520000000,531,0x25,0x0E
3.973888400000000,531,0x1B,0x00
3.973915160000000,532,0xE1,0x0E
3.973941040000000,532,0x00,0x0E
3.973971360000000,533,0xA0,0x0E
3.974003840000000,533,0x00,0x00
3.974035040000000,533,0x00,0x00
3.974075720000000,533,0x00,0x00
3.974106960000000,533,0x00,0x00
3.974138200000000,533,0x40,0x00
3.974169400000000,533,0x40,0x00
3.974200640000000,533,0x40,0x00
3.974231880000000,533,0xE0,0x00
3.974263080000000,533,0xB4,0x00
3.974294320000000,533,0x6E,0x00
3.974335000000000,533,0x00,0x00
3.974366240000000,533,0x00,0x00
3.974397440000000,533,0x00,0x00
3.974428680000000,533,0x00,0x00
3.974459880000000,533,0xD0,0x00
3.974491120000000,533,0x92,0x00
3.977710120000000,534,0x07,0x2E
3.977736520000000,534,0x00,0x2E
3.977766680000000,535,0x27,0x2E
3.977793080000000,535,0x2E,0x00
3.977842520000000,536,0x25,0x0E
3.977868360000000,536,0x39,0x00
3.977895160000000,537,0xE1,0x0E
3.977921000000000,537,0x00,0x0E
3.977951360000000,538,0xA0,0x0E
3.977983840000000,538,0x00,0x00
3.978015040000000,538,0x00,0x00
3.978046280000000,538,0x00,0x00
3.978086960000000,538,0x00,0x00
3.978118160000000,538,0x40,0x00
3.978149400000000,538,0x40,0x00
3.978180640000000,538,0x40,0x00
3.978211840000000,538,0xE0,0x00
3.978243080000000,538,0xB4,0x00
3.978274320000000,538,0x6E,0x00
3.978305560000000,538,0x00,0x00
3.978346240000000,538,0x00,0x00
3.978377440000000,538,0x00,0x00
3.978408680000000,538,0x00,0x00
3.978439880000000,538,0xD0,0x00
3.978471120000000,538,0x92,0x00
3.981802800000000,539,0x07,0x2E
3.981838680000000,539,0x00,0x2E
3.981868840000000,540,0x27,0x2E
3.981895240000000,540,0x2E,0x00
3.981933760000000,541,0x25,0x0E
3.981959640000000,541,0x39,0x00
3.981986400000000,542,0xE1,0x0E
3.982012280000000,542,0x00,0x0E
3.982042600000000,543,0xA0,0x0E
3.982084520000000,543,0x00,0x00
3.982115760000000,543,0x00,0x00
3.982147000000000,543,0x00,0x00
3.982178200000000,543,0x00,0x00
3.982209440000000,543,0x40,0x00
3.982240680000000,543,0x40,0x00
3.982271920000000,543,0x40,0x00
3.982303120000000,543,0xE0,0x00
3.982343800000000,543,0xB4,0x00
3.982375040000000,543,0x6E,0x00
3.982406240000000,543,0x00,0x00
3.982437480000000,543,0x00,0x00
3.982468720000000,543,0x00,0x00
3.982499960000000,543,0x00,0x00
3.982531160000000,543,0xD0,0x00
3.982571880000000,543,0x92,0x00
3.985729280000000,544,0x07,0x2E
3.985755680000000,544,0x00,0x2E
3.985785840000000,545,0x27,0x2E
3.985821680000000,545,0x2E,0x00
3.985861640000000,546,0x25,0x0E
3.985887520000000,546,0x28,0x00
3.985914280000000,547,0xE1,0x0E
3.985940160000000,547,0x00,0x0E
3.985970480000000,548,0xA0,0x0E
3.986002960000000,548,0x00,0x00
3.986034200000000,548,0x00,0x00
3.986074880000000,548,0x00,0x00
3.986106120000000,548,0x00,0x00
3.986137320000000,548,0x40,0x00
3.986168560000000,548,0x40,0x00
3.986199800000000,548,0x40,0x00
3.986231000000000,548,0xE0,0x00
3.986262240000000,548,0xB4,0x00
3.986293480000000,548,0x6E,0x00
3.986334160000000,548,0x00,0x00
3.986365360000000,548,0x00,0x00
3.986396600000000,548,0x00,0x00
3.986427800000000,548,0x00,0x00
3.986459040000000,548,0xD0,0x00
3.986490240000000,548,0x92,0x00
3.990668240000000,549,0x27,0x2E
3.990694640000000,549,0x2E,0x00
3.990733160000000,550,0x25,0x0E
3.990759040000000,550,0x28,0x00
3.990785800000000,551,0xE1,0x0E
3.990821120000000,551,0x00,0x0E
3.990851440000000,552,0xA0,0x0E
3.990883920000000,552,0x00,0x00
3.990915160000000,552,0x00,0x00
3.990946360000000,552,0x00,0x00
3.990977600000000,552,0x00,0x00
3.991008800000000,552,0x40,0x00
3.991040040000000,552,0x40,0x00
3.991080720000000,552,0x40,0x00
3.991111920000000,552,0xE0,0x00
3.991143160000000,552,0xB4,0x00
3.991174360000000,552,0x6E,0x00
3.991205560000000,552,0x00,0x00
3.991236800000000,552,0x00,0x00
3.991268000000000,552,0x00,0x00
3.991299240000000,552,0x00,0x00
3.991339920000000,552,0xD0,0x00
3.991371120000000,552,0x92,0x00
3.993763360000000,553,0x07,0x2E
3.993789760000000,553,0x00,0x2E
3.993829360000000,554,0x27,0x2E
3.993855800000000,554,0x2E,0x00
3.993895760000000,555,0x25,0x0E
3.993921640000000,555,0x24,0x00
3.993948400000000,556,0xE1,0x0E
3.993974240000000,556,0x00,0x0E
3.994004600000000,557,0xA0,0x0E
3.994037080000000,557,0x00,0x00
3.994077760000000,557,0x00,0x00
3.994108960000000,557,0x00,0x00
3.994140200000000,557,0x00,0x00
3.994171400000000,557,0x40,0x00
3.994202640000000,557,0x40,0x00
3.994233880000000,557,0x40,0x00
3.994265080000000,557,0xE0,0x00
3.994296320000000,557,0xB4,0x00
3.994337000000000,557,0x6E,0x00
3.994368200000000,557,0x00,0x00
3.994399440000000,557,0x00,0x00
3.994430640000000,557,0x00,0x00
3.994461880000000,557,0x00,0x00
3.994493120000000,557,0xD0,0x00
3.994524320000000,557,0x92,0x00
3.997756160000000,558,0x07,0x2E
3.997782560000000,558,0x00,0x2E
3.997822160000000,559,0x27,0x2E
3.997848560000000,559,0x2E,0x00
3.997887080000000,560,0x25,0x0E
3.997912960000000,560,0x24,0x00
3.997939720000000,561,0xE1,0x0E
3.997965600000000,561,0x00,0x0E
3.997995920000000,562,0xA0,0x0E
3.998028400000000,562,0x00,0x00
3.998069080000000,562,0x00,0x00
3.998100280000000,562,0x00,0x00
3.998131520000000,562,0x00,0x00
3.998162760000000,562,0x40,0x00
3.998193960000000,562,0x40,0x00
3.998225200000000,562,0x40,0x00
3.998256440000000,562,0xE0,0x00
3.998287640000000,562,0xB4,0x00
3.998328320000000,562,0x6E,0x00
3.998359560000000,562,0x00,0x00
3.998390760000000,562,0x00,0x00
3.998422000000000,562,0x00,0x00
3.998453200000000,562,0x00,0x00
3.998484440000000,562,0xD0,0x00
3.998515640000000,562,0x92,0x00
4.001724160000000,563,0x07,0x2E
4.001750560000000,563,0x00,0x2E
4.001780720000000,564,0x27,0x2E
4.001807120000000,564,0x2E,0x00
4.001856520000000,565,0x25,0x0E
4.001882360000000,565,0x22,0x00
4.001909120000000,566,0xE1,0x0E
4.001935000000000,566,0x00,0x0E
4.001965320000000,567,0xA0,0x0E
4.001997760000000,567,0x00,0x00
4.002029000000000,567,0x00,0x00
4.002069680000000,567,0x00,0x00
4.002100880000000,567,0x00,0x00
4.002132120000000,567,0x40,0x00
4.002163320000000,567,0x40,0x00
4.002194560000000,567,0x40,0x00
4.002225800000000,567,0xE0,0x00
4.002257000000000,567,0xB4,0x00
4.002288240000000,567,0x6E,0x00
4.002328920000000,567,0x00,0x00
4.002360120000000,567,0x00,0x00
4.002391360000000,567,0x00,0x00
4.002422560000000,567,0x00,0x00
4.002453800000000,567,0xD0,0x00
4.002485000000000,567,0x92,0x00
4.005718200000000,568,0x07,0x2E
4.005744600000000,568,0x00,0x2E
4.005774760000000,569,0x27,0x2E
4.005801160000000,569,0x2E,0x00
4.005849120000000,570,0x25,0x0E
4.005875000000000,570,0x22,0x00
4.005901760000000,571,0xE1,0x0E
4.005927600000000,571,0x00,0x0E
4.005957920000000,572,0xA0,0x0E
4.005990400000000,572,0x00,0x00
4.006021600000000,572,0x00,0x00
4.006052840000000,572,0x00,0x00
4.006093520000000,572,0x00,0x00
4.006124720000000,572,0x40,0x00
4.006155960000000,572,0x40,0x00
4.006187200000000,572,0x40,0x00
4.006218400000000,572,0xE0,0x00
4.006249640000000,572,0xB4,0x00
4.006280840000000,572,0x6E,0x00
4.006321520000000,572,0x00,0x00
4.006352760000000,572,0x00,0x00
4.006383960000000,572,0x00,0x00
4.006415200000000,572,0x00,0x00
4.006446400000000,572,0xD0,0x00
4.006477640000000,572,0x92,0x00
4.010734640000000,573,0x27,0x2E
4.010761040000000,573,0x2E,0x00
4.010801000000000,574,0x25,0x0E
4.010836320000000,574,0x2E,0x00
4.010863040000000,575,0xE1,0x0E
4.010888920000000,575,0x00,0x0E
4.010919240000000,576,0xA0,0x0E
4.010951680000000,576,0x00,0x00
4.010982920000000,576,0x00,0x00
4.011014120000000,576,0x00,0x00
4.011045320000000,576,0x00,0x00
4.011086000000000,576,0x40,0x00
4.011117200000000,576,0x40,0x00
4.011148440000000,576,0x40,0x00
4.011179640000000,576,0xE0,0x00
4.011210880000000,576,0xB4,0x00
4.011242080000000,576,0x6E,0x00
4.011273280000000,576,0x00,0x00
4.011304520000000,576,0x00,0x00
4.011345160000000,576,0x00,0x00
4.011376400000000,576,0x00,0x00
4.011407600000000,576,0xD0,0x00
4.011438840000000,576,0x92,0x00
4.013753320000000,577,0x07,0x2E
4.013779720000000,577,0x00,0x2E
4.013809880000000,578,0x27,0x2E
4.013845720000000,578,0x2E,0x00
4.013884240000000,579,0x25,0x0E
4.013910120000000,579,0x2E,0x00
4.013936880000000,580,0xE1,0x0E
4.013962720000000,580,0x00,0x0E
4.013993040000000,581,0xA0,0x0E
4.014025520000000,581,0x00,0x00
4.014056760000000,581,0x00,0x00
4.014097400000000,581,0x00,0x00
4.014128640000000,581,0x00,0x00
4.014159840000000,581,0x40,0x00
4.014191080000000,581,0x40,0x00
4.014222280000000,581,0x40,0x00
4.014253480000000,581,0xE0,0x00
4.014284720000000,581,0xB4,0x00
4.014325400000000,581,0x6E,0x00
4.014356600000000,581,0x00,0x00
4.014387800000000,581,0x00,0x00
4.014419040000000,581,0x00,0x00
4.014450240000000,581,0x00,0x00
4.014481480000000,581,0xD0,0x00
4.014512680000000,581,0x92,0x00
4.017744160000000,582,0x07,0x2E
4.017770560000000,582,0x00,0x2E
4.017800680000000,583,0x27,0x2E
4.017836560000000,583,0x2E,0x00
4.017876520000000,584,0x25,0x0E
4.017902360000000,584,0x36,0x00
4.017929120000000,585,0xE1,0x0E
4.017955000000000,585,0x00,0x0E
4.017985320000000,586,0xA0,0x0E
4.018017760000000,586,0x00,0x00
4.018049000000000,586,0x00,0x00
4.018089680000000,586,0x00,0x00
4.018120880000000,586,0x00,0x00
4.018152080000000,586,0x40,0x00
4.018183320000000,586,0x40,0x00
4.018214520000000,586,0x40,0x00
4.018245720000000,586,0xE0,0x00
4.018276960000000,586,0xB4,0x00
4.018308160000000,586,0x6E,0x00
4.018348840000000,586,0x00,0x00
4.018380040000000,586,0x00,0x00
4.018411280000000,586,0x00,0x00
4.018442480000000,586,0x00,0x00
4.018473680000000,586,0xD0,0x00
4.018504920000000,586,0x92,0x00
4.021716880000000,587,0x07,0x2E
4.021743320000000,587,0x00,0x2E
4.021773440000000,588,0x27,0x2E
4.021799840000000,588,0x2E,0x00
4.021847840000000,589,0x25,0x0E
4.021873720000000,589,0x36,0x00
4.021900480000000,590,0xE1,0x0E
4.021926360000000,590,0x00,0x0E
4.021956680000000,591,0xA0,0x0E
4.021989160000000,591,0x00,0x00
4.022020400000000,591,0x00,0x00
4.022051600000000,591,0x00,0x00
4.022092280000000,591,0x00,0x00
4.022123520000000,591,0x40,0x00
4.022154760000000,591,0x40,0x00
4.022185960000000,591,0x40,0x00
4.022217200000000,591,0xE0,0x00
4.022248400000000,591,0xB4,0x00
4.022279640000000,591,0x6E,0x00
4.022310880000000,591,0x00,0x00
4.022351560000000,591,0x00,0x00
4.022382760000000,591,0x00,0x00
4.022414000000000,591,0x00,0x00
4.022445200000000,591,0xD0,0x00
4.022476440000000,591,0x92,0x00
4.025708800000000,592,0x07,0x2E
4.025735200000000,592,0x00,0x2E
4.025765360000000,593,0x27,0x2E
4.025791760000000,593,0x2E,0x00
4.025841160000000,594,0x25,0x0E
4.025867040000000,594,0x19,0x00
4.025893800000000,595,0xE1,0x0E
4.025919640000000,595,0x00,0x0E
4.025949960000000,596,0xA0,0x0E
4.025982440000000,596,0x00,0x00
4.026013640000000,596,0x00,0x00
4.026044880000000,596,0x00,0x00
4.026085560000000,596,0x00,0x00
4.026116760000000,596,0x40,0x00
4.026147960000000,596,0x40,0x00
4.026179200000000,596,0x40,0x00
4.026210400000000,596,0xE0,0x00
4.026241640000000,596,0xB4,0x00
4.026272880000000,596,0x6E,0x00
4.026304080000000,596,0x00,0x00
4.026344760000000,596,0x00,0x00
4.026375960000000,596,0x00,0x00
4.026407200000000,596,0x00,0x00
4.026438400000000,596,0xD0,0x00
4.026469640000000,596,0x92,0x00
4.030713480000000,597,0x27,0x2E
4.030739880000000,597,0x2E,0x00
4.030778400000000,598,0x25,0x0E
4.030804280000000,598,0x19,0x00
4.030840520000000,599,0xE1,0x0E
4.030866400000000,599,0x00,0x0E
4.030896720000000,600,0xA0,0x0E
4.030929200000000,600,0x00,0x00
4.030960440000000,600,0x00,0x00
4.030991680000000,600,0x00,0x00
4.031022880000000,600,0x00,0x00
4.031054120000000,600,0x40,0x00
4.031094800000000,600,0x40,0x00
4.031126040000000,600,0x40,0x00
4.031157280000000,600,0xE0,0x00
4.031188480000000,600,0xB4,0x00
4.031219720000000,600,0x6E,0x00
4.031250960000000,600,0x00,0x00
4.031282200000000,600,0x00,0x00
4.031313400000000,600,0x00,0x00
4.031354080000000,600,0x00,0x00
4.031385320000000,600,0xD0,0x00
4.031416560000000,600,0x92,0x00
4.033739480000000,601,0x07,0x2E
4.033765880000000,601,0x00,0x2E
4.033796000000000,602,0x27,0x2E
4.033831880000000,602,0x2E,0x00
4.033871840000000,603,0x25,0x0E
4.033897680000000,603,0x21,0x00
4.033924440000000,604,0xE1,0x0E
4.033950320000000,604,0x00,0x0E
4.033980640000000,605,0xA0,0x0E
4.034013120000000,605,0x00,0x00
4.034044320000000,605,0x00,0x00
4.034085000000000,605,0x00,0x00
4.034116240000000,605,0x00,0x00
4.034147440000000,605,0x40,0x00
4.034178680000000,605,0x40,0x00
4.034209880000000,605,0x40,0x00
4.034241120000000,605,0xE0,0x00
4.034272320000000,605,0xB4,0x00
4.034303560000000,605,0x6E,0x00
4.034344240000000,605,0x00,0x00
4.034375440000000,605,0x00,0x00
4.034406680000000,605,0x00,0x00
4.034437880000000,605,0x00,0x00
4.034469120000000,605,0xD0,0x00
4.034500360000000,605,0x92,0x00
4.037720320000000,606,0x07,0x2E
4.037746720000000,606,0x00,0x2E
4.037776880000000,607,0x27,0x2E
4.037803280000000,607,0x2E,0x00
4.037851280000000,608,0x25,0x0E
4.037877160000000,608,0x21,0x00
4.037903920000000,609,0xE1,0x0E
4.037929760000000,609,0x00,0x0E
4.037960120000000,610,0xA0,0x0E
4.037992560000000,610,0x00,0x00
4.038023800000000,610,0x00,0x00
4.038055000000000,610,0x00,0x00
4.038095720000000,610,0x00,0x00
4.038126920000000,610,0x40,0x00
4.038158160000000,610,0x40,0x00
4.038189360000000,610,0x40,0x00
4.038220560000000,610,0xE0,0x00
4.038251800000000,610,0xB4,0x00
4.038283000000000,610,0x6E,0x00
4.038314240000000,610,0x00,0x00
4.038354880000000,610,0x00,0x00
4.038386120000000,610,0x00,0x00
4.038417320000000,610,0x00,0x00
4.038448560000000,610,0xD0,0x00
4.038479760000000,610,0x92,0x00
4.041785080000000,611,0x07,0x2E
4.041811480000000,611,0x00,0x2E
4.041851120000000,612,0x27,0x2E
4.041877520000000,612,0x2E,0x00
4.041917480000000,613,0x25,0x0E
4.041943320000000,613,0x29,0x00
4.041970080000000,614,0xE1,0x0E
4.041995960000000,614,0x00,0x0E
4.042026280000000,615,0xA0,0x0E
4.042058760000000,615,0x00,0x00
4.042099480000000,615,0x00,0x00
4.042130680000000,615,0x00,0x00
4.042161920000000,615,0x00,0x00
4.042193120000000,615,0x40,0x00
4.042224360000000,615,0x40,0x00
4.042255600000000,615,0x40,0x00
4.042286800000000,615,0xE0,0x00
4.042327480000000,615,0xB4,0x00
4.042358720000000,615,0x6E,0x00
4.042389960000000,615,0x00,0x00
4.042421160000000,615,0x00,0x00
4.042452400000000,615,0x00,0x00
4.042483600000000,615,0x00,0x00
4.042514840000000,615,0xD0,0x00
4.042546080000000,615,0x92,0x00
4.045735840000000,616,0x07,0x2E
4.045762240000000,616,0x00,0x2E
4.045792400000000,617,0x27,0x2E
4.045818800000000,617,0x2E,0x00
4.045866800000000,618,0x25,0x0E
4.045892640000000,618,0x29,0x00
4.045919440000000,619,0xE1,0x0E
4.045945280000000,619,0x00,0x0E
4.045975600000000,620,0xA0,0x0E
4.046008080000000,620,0x00,0x00
4.046039320000000,620,0x00,0x00
4.046080000000000,620,0x00,0x00
4.046111240000000,620,0x00,0x00
4.046142440000000,620,0x40,0x00
4.046173680000000,620,0x40,0x00
4.046204880000000,620,0x40,0x00
4.046236120000000,620,0xE0,0x00
4.046267320000000,620,0xB4,0x00
4.046298560000000,620,0x6E,0x00
4.046339240000000,620,0x00,0x00
4.046370440000000,620,0x00,0x00
4.046401680000000,620,0x00,0x00
4.046432880000000,620,0x00,0x00
4.046464120000000,620,0xD0,0x00
4.046495360000000,620,0x92,0x00
4.049716600000000,621,0x07,0x2E
4.049743000000000,621,0x00,0x2E
4.049773160000000,622,0x27,0x2E
4.049799560000000,622,0x2E,0x00
4.049849000000000,623,0x25,0x0E
4.049874840000000,623,0x14,0x00
4.049901600000000,624,0xE1,0x0E
4.049927480000000,624,0x00,0x0E
4.049957840000000,625,0xA0,0x0E
4.049990320000000,625,0x00,0x00
4.050021520000000,625,0x00,0x00
4.050052760000000,625,0x00,0x00
4.050093440000000,625,0x00,0x00
4.050124680000000,625,0x40,0x00
4.050155880000000,625,0x40,0x00
4.050187120000000,625,0x40,0x00
4.050218320000000,625,0xE0,0x00
4.050249560000000,625,0xB4,0x00
4.050280760000000,625,0x6E,0x00
4.050312000000000,625,0x00,0x00
4.050352680000000,625,0x00,0x00
4.050383920000000,625,0x00,0x00
4.050415120000000,625,0x00,0x00
4.050446360000000,625,0xD0,0x00
4.050477600000000,625,0x92,0x00
4.053803080000000,626,0x27,0x2E
4.053838920000000,626,0x2E,0x00
4.053877440000000,627,0x25,0x0E
4.053903320000000,627,0x14,0x00
4.053930080000000,628,0xE1,0x0E
4.053955960000000,628,0x00,0x0E
4.053986280000000,629,0xA0,0x0E
4.054018760000000,629,0x00,0x00
4.054049960000000,629,0x00,0x00
4.054090640000000,629,0x00,0x00
4.054121880000000,629,0x00,0x00
4.054153120000000,629,0x40,0x00
4.054184320000000,629,0x40,0x00
4.054215560000000,629,0x40,0x00
4.054246760000000,629,0xE0,0x00
4.054278000000000,629,0xB4,0x00
4.054309240000000,629,0x6E,0x00
4.054349920000000,629,0x00,0x00
4.054381120000000,629,0x00,0x00
4.054412360000000,629,0x00,0x00
4.054443600000000,629,0x00,0x00
4.054474800000000,629,0xD0,0x00
4.054506040000000,629,0x92,0x00
4.057725000000000,630,0x07,0x2E
4.057751400000000,630,0x00,0x2E
4.057781520000000,631,0x27,0x2E
4.057807920000000,631,0x2E,0x00
4.057857360000000,632,0x25,0x0E
4.057883200000000,632,0x1E,0x00
4.057909960000000,633,0xE1,0x0E
4.057935840000000,633,0x00,0x0E
4.057966160000000,634,0xA0,0x0E
4.057998640000000,634,0x00,0x00
4.058029880000000,634,0x00,0x00
4.058061080000000,634,0x00,0x00
4.058101760000000,634,0x00,0x00
4.058132960000000,634,0x40,0x00
4.058164200000000,634,0x40,0x00
4.058195400000000,634,0x40,0x00
4.058226640000000,634,0xE0,0x00
4.058257840000000,634,0xB4,0x00
4.058289040000000,634,0x6E,0x00
4.058320280000000,634,0x00,0x00
4.058360960000000,634,0x00,0x00
4.058392160000000,634,0x00,0x00
4.058423400000000,634,0x00,0x00
4.058454600000000,634,0xD0,0x00
4.058485840000000,634,0x92,0x00
4.061791000000000,635,0x07,0x2E
4.061817400000000,635,0x00,0x2E
4.061857000000000,636,0x27,0x2E
4.061883440000000,636,0x2E,0x00
4.061921960000000,637,0x25,0x0E
4.061947800000000,637,0x1E,0x00
4.061974560000000,638,0xE1,0x0E
4.062000440000000,638,0x00,0x0E
4.062030760000000,639,0xA0,0x0E
4.062063240000000,639,0x00,0x00
4.062103920000000,639,0x00,0x00
4.062135160000000,639,0x00,0x00
4.062166400000000,639,0x00,0x00
4.062197600000000,639,0x40,0x00
4.062228840000000,639,0x40,0x00
4.062260040000000,639,0x40,0x00
4.062291280000000,639,0xE0,0x00
4.062331960000000,639,0xB4,0x00
4.062363160000000,639,0x6E,0x00
4.062394400000000,639,0x00,0x00
4.062425640000000,639,0x00,0x00
4.062456840000000,639,0x00,0x00
4.062488080000000,639,0x00,0x00
4.062519280000000,639,0xD0,0x00
4.062550480000000,639,0x92,0x00
4.065738880000000,640,0x07,0x2E
4.065765280000000,640,0x00,0x2E
4.065795440000000,641,0x27,0x2E
4.065821840000000,641,0x2E,0x00
4.065871280000000,642,0x25,0x0E
4.065897120000000,642,0x12,0x00
4.065923920000000,643,0xE1,0x0E
4.065949760000000,643,0x00,0x0E
4.065980120000000,644,0xA0,0x0E
4.066012560000000,644,0x00,0x00
4.066043800000000,644,0x00,0x00
4.066084480000000,644,0x00,0x00
4.066115720000000,644,0x00,0x00
4.066146920000000,644,0x40,0x00
4.066178160000000,644,0x40,0x00
4.066209400000000,644,0x40,0x00
4.066240600000000,644,0xE0,0x00
4.066271840000000,644,0xB4,0x00
4.066303040000000,644,0x6E,0x00
4.066343760000000,644,0x00,0x00
4.066374960000000,644,0x00,0x00
4.066406200000000,644,0x00,0x00
4.066437440000000,644,0x00,0x00
4.066468680000000,644,0xD0,0x00
4.066499920000000,644,0x92,0x00
4.069718440000000,645,0x07,0x2E
4.069744840000000,645,0x00,0x2E
4.069775000000000,646,0x27,0x2E
4.069801400000000,646,0x2E,0x00
4.069849400000000,647,0x25,0x0E
4.069875240000000,647,0x12,0x00
4.069902000000000,648,0xE1,0x0E
4.069927880000000,648,0x00,0x0E
4.069958200000000,649,0xA0,0x0E
4.069990640000000,649,0x00,0x00
4.070021880000000,649,0x00,0x00
4.070053080000000,649,0x00,0x00
4.070093800000000,649,0x00,0x00
4.070125000000000,649,0x40,0x00
4.070156240000000,649,0x40,0x00
4.070187440000000,649,0x40,0x00
4.070218680000000,649,0xE0,0x00
4.070249920000000,649,0xB4,0x00
4.070281160000000,649,0x6E,0x00
4.070312360000000,649,0x00,0x00
4.070353040000000,649,0x00,0x00
4.070384280000000,649,0x00,0x00
4.070415480000000,649,0x00,0x00
4.070446720000000,649,0xD0,0x00
4.070477920000000,649,0x92,0x00
4.073805400000000,650,0x27,0x2E
4.073841240000000,650,0x2E,0x00
4.073881200000000,651,0x25,0x0E
4.073907080000000,651,0x2D,0x00
4.073933840000000,652,0xE1,0x0E
4.073959720000000,652,0x00,0x0E
4.073990040000000,653,0xA0,0x0E
4.074022480000000,653,0x00,0x00
4.074053720000000,653,0x00,0x00
4.074094400000000,653,0x00,0x00
4.074125600000000,653,0x00,0x00
4.074156840000000,653,0x40,0x00
4.074188040000000,653,0x40,0x00
4.074219280000000,653,0x40,0x00
4.074250480000000,653,0xE0,0x00
4.074281720000000,653,0xB4,0x00
4.074312920000000,653,0x6E,0x00
4.074353600000000,653,0x00,0x00
4.074384840000000,653,0x00,0x00
4.074416040000000,653,0x00,0x00
4.074447240000000,653,0x00,0x00
4.074478440000000,653,0xD0,0x00
4.074509680000000,653,0x92,0x00
4.077729480000000,654,0x07,0x2E
